newage,total_w,mat
2,651.3790279404567,1
2,611.2428075597231,1
2,398.2427570686582,0
2,481.8565904049938,1
2,549.3543893482334,1
2,743.8233680241655,1
2,613.3157296988638,1
2,533.1509675440197,1
2,380.92045324526947,0
2,537.1924217961677,1
2,395.5195405071406,0
2,534.2170037207845,0
2,417.8094121654087,0
2,574.9530176705955,1
2,410.8843170899238,0
2,411.6796407466793,0
2,731.6731654872342,1
2,414.47254317266356,0
2,435.02146180484243,0
2,430.58305532909174,1
2,293.99887363339,0
2,641.6981637507245,1
2,270.5968110706296,0
2,532.8636959072384,0
2,564.878913169553,1
2,573.0784488776382,1
2,572.0946581806259,1
2,466.40792890604996,1
2,387.260805150717,0
2,601.3715738673835,1
2,510.43712384866933,1
2,700.8133497138617,1
2,651.7232943179631,1
2,672.5269154713857,1
2,555.2752545770267,0
2,354.6649737512249,0
2,722.1163074087499,1
2,506.7163770796318,1
2,361.97433115343654,0
2,680.276601091591,1
2,695.2734122985822,1
2,423.2793250908303,0
2,408.8117886620662,0
2,476.58802207614997,1
2,683.7420532805403,1
2,753.375801374505,1
2,340.5046112459031,0
2,353.8117203631336,0
2,681.4256493648377,1
2,517.5707613013185,0
2,437.4310629028287,0
2,730.674900410778,1
2,299.81309477220225,0
2,613.3562508851508,1
2,356.84964952710027,0
2,433.57972306882385,0
2,626.1078521282489,1
2,489.529236312169,0
2,703.8999478905673,1
2,593.6758629985774,0
2,426.06260866380677,0
2,253.70068569105683,0
2,438.9931375976825,0
2,415.71278214959926,0
2,249.35736420273514,0
2,404.43705783091934,0
2,514.3777574742996,1
2,691.6640299198737,1
2,611.1874918179726,1
2,588.6193754423324,1
2,326.5588666031208,0
2,374.9958143002916,0
2,563.0279113217782,0
2,460.07708226923705,0
2,214.79962371316975,0
2,642.5264037663478,1
2,655.6669824766584,1
2,541.9574398463587,0
2,309.1101502019545,0
2,597.644469254824,1
2,593.0834240633621,1
2,586.0253937237524,1
2,677.0875422703019,1
2,611.2400814346905,1
2,495.4818680144294,1
2,289.8067736562979,0
2,576.9507556765781,1
2,627.9788261972857,1
2,659.7953386617871,1
2,425.3675583242326,0
2,413.84596725182695,0
2,645.5007913221793,1
2,620.950548087054,1
2,669.6928634592721,1
2,707.9506397257163,0
2,508.88045537432026,0
2,639.0446161319987,1
2,744.755259278443,1
2,651.9440496161775,1
2,564.0917663162994,1
2,406.0306301806284,0
2,627.3471408791884,1
2,591.4966165344597,1
2,345.17220186574644,0
2,297.0138795406525,0
2,476.85766514405356,0
2,314.5177721938459,0
2,378.094734019482,0
2,513.0485386425871,1
2,717.786108089086,1
2,549.4490842416318,1
2,395.6786641569381,0
2,398.580541887063,1
2,565.6544462751266,1
2,438.4096870734479,1
2,631.1909536998704,1
2,638.2894364814771,1
2,703.3285821633691,1
2,444.9369837042274,0
2,670.7361984519725,1
2,359.92584974335443,0
2,805.942021330188,1
2,662.5303577756314,1
2,482.8114099411913,1
2,510.37028347007566,0
2,303.0858028983509,0
2,586.3660246890449,1
2,361.6568528149696,0
2,603.9604358552373,0
2,366.57872513630355,0
2,635.7607826241151,1
2,735.2496850430782,1
2,684.871504419294,1
2,656.5706501019268,1
2,335.081415516476,0
2,297.4306778367652,0
2,677.0079180841568,1
2,504.7236964027247,0
2,492.60482591262905,1
2,293.1216144687314,0
2,315.5190085182033,0
2,261.61176080928686,0
2,791.2045520275476,1
2,345.50572889821535,0
2,560.2757173689076,0
2,367.91289295726864,0
2,537.3351926874315,1
2,454.59782932839636,0
2,750.9594110064824,1
2,700.2781511156786,1
2,589.8009310461249,0
2,622.0024401168007,1
2,801.2073795686445,1
2,662.7969619859534,1
2,718.7881142316868,0
2,434.1192888340527,0
2,522.8582696304904,1
2,341.71498090828254,0
2,249.81799899983702,0
2,779.6640504435505,1
2,461.89558554118616,1
2,668.615768854136,1
2,715.9051901164249,1
2,704.4914639637387,1
2,756.3372048208842,1
2,364.6200015325259,0
2,282.5468339044123,0
2,544.3729141064302,1
2,430.35307170832505,0
2,298.1861283073221,0
2,464.4922095763324,1
2,607.4514942341681,1
2,613.4191533146542,1
2,474.02093632924823,0
2,691.5147742949113,1
2,360.4920272799779,0
2,287.5712557815274,0
2,655.5313200226709,1
2,613.0088650750926,1
2,632.2527991480504,1
2,273.8740529867645,0
2,720.774208969972,1
2,614.8435581436155,0
2,507.7142027925018,0
2,648.848461706814,1
2,747.504896550594,1
2,570.8362528138978,0
2,565.4075640684824,1
2,773.50850923539,1
2,597.4434216680427,1
2,500.533786411215,0
2,510.7094727843585,0
2,518.9764945364516,1
2,324.91929699548155,0
2,643.7543360209417,1
2,701.1759394529556,1
2,707.5294349103993,1
2,422.47067984324536,1
2,523.052916103659,0
2,466.1627216138394,1
2,623.6435664477435,1
2,805.3513278449805,1
2,609.1801924234368,0
2,601.6352444620022,1
2,568.0294529252031,0
2,650.7408499281709,1
2,276.73125464786744,0
2,446.97642861889955,0
2,660.5195630935712,1
2,621.8168700619539,1
2,421.0088994632527,1
2,734.5926427663446,1
2,324.0230303245376,0
2,580.2028207181324,0
2,663.966337691527,1
2,640.3114225924113,1
2,609.9705836083178,1
2,511.93910229670576,0
2,370.27727227839114,0
2,527.0794408009798,0
2,592.1596479043624,1
2,485.0125571070141,1
2,566.574640847461,1
2,486.75425794544606,0
2,621.3145681264915,1
2,674.1199434462808,1
2,327.2626138407496,0
2,364.7080834101001,0
2,766.5981999789669,1
2,584.1704142698725,1
2,569.6343918431547,1
2,599.7217124922154,1
2,674.1637197320844,1
2,787.607933283784,1
2,564.9291728082222,1
2,519.7028426510147,1
2,451.3856573613632,1
2,314.55278764398753,0
2,599.4108211131542,1
2,470.3442170159697,0
2,637.3018911613023,1
2,641.927810833728,0
2,595.4816422733497,1
2,529.6958296519442,0
2,256.2888209657126,0
2,245.99348664707293,0
2,483.05234938057407,0
2,363.1936414885168,0
2,662.8991711394108,1
2,731.7417982286024,1
2,685.1776035928233,1
2,545.25197417621,1
2,456.55435279877645,1
2,640.1133028239567,0
2,780.1654736295598,1
2,374.27488074850595,0
2,711.3708422276974,1
2,462.88036152016923,0
2,654.3383660866954,1
2,722.7872363653149,1
2,296.4663085309228,0
2,725.2304742246813,1
2,584.041564930282,1
2,708.3316082207343,1
2,500.97271237101086,1
2,685.2534202430757,1
2,221.64062614848413,0
2,473.783978274668,0
2,281.17138075220413,0
2,681.2377899052944,1
2,583.271040916791,1
2,593.9517146672922,1
2,654.311978989638,1
2,302.84552087237887,0
2,571.1818735073284,0
2,305.67171627504075,0
2,403.74440101091443,0
2,423.23866899226897,0
2,517.6515042822028,0
2,416.9808023178395,0
2,285.6754598880302,0
2,447.91736750630906,0
2,456.6338357803352,0
2,653.7516243544,1
2,590.4801985689941,1
2,721.5021422524526,1
2,449.65632918304925,0
2,450.5640944209887,0
2,622.8183286238034,1
2,555.0670665088462,1
2,494.24994788458656,0
2,415.2563980251348,0
2,409.7048533668925,0
2,470.70339867541014,0
2,431.69651241033733,1
2,562.4865314384805,1
2,332.0613321472356,0
2,437.8099290743015,0
2,671.0136580639252,1
2,287.265041503147,0
2,414.0490937375926,0
2,685.3978716564441,0
2,365.93310979825765,0
2,435.85868486767583,0
2,448.742700666055,0
2,461.3682421671351,1
2,627.9894194341489,1
2,775.2846879887037,1
2,341.49694850953637,0
2,585.8860606854382,1
2,555.9669600353711,0
2,374.60954028360436,0
2,575.8570584260768,1
2,444.9369575123495,0
2,392.9131390838213,0
